phylum,order,family,genus,val_int,val_str,from_user,to_user,user_state,race,breed,division,section,population,cts
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""55"",""ZKRWbizG12onP80E"":""63""}",5500,1690800451856
server_event,user_disconnected,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""55"",""ZKRWbizG12onP80E"":""63""}",5500,1690800452725
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""55"",""ZKRWbizG12onP80E"":""63""}",5500,1690800459933
server_event,game_end,game_screen,ludo,3201,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,win_credit_success,"{""entries_left"":-4,""tournament_theme"":""MAX_PLAY"",""multiplier"":1.0,""userLeft"":false,""entry_fee"":3.0,""type"":1,""partialGameEnd"":true,""roomName"":""LUDO-acbda180-353b-463f-b130-e2080214b043"",""tournament_id"":""ZMeHXVMHxkEJ4530"",""points"":0.0,""time_left_tournament"":""00:42:20"",""current_prize"":3.0,""rank"":3201}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""55"",""ZKRWbizG12onP80E"":""63""}",5500,1690800459933
server_event,user_turn_completed,game_screen,ludo,8714,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""2"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,3],\""score\"":[0,8,21,28],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":57},\""ZKRWbizG12onP80E\"":{\""pos\"":[9,9,22,27],\""score\"":[8,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":63}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,3],""score"":[0,8,21,28],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":57},""ZKRWbizG12onP80E"":{""pos"":[9,9,22,27],""score"":[8,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":63}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""57"",""ZKRWbizG12onP80E"":""63""}",5700,1690800460570
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""57"",""ZKRWbizG12onP80E"":""67""}",5700,1690800465265
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""57"",""ZKRWbizG12onP80E"":""67""}",5700,1690800466712
server_event,user_turn_completed,game_screen,ludo,3265,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""2"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,5],\""score\"":[0,8,21,30],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":59},\""ZKRWbizG12onP80E\"":{\""pos\"":[13,9,22,27],\""score\"":[12,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[false,true,true,true],\""totScore\"":67}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,5],""score"":[0,8,21,30],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":59},""ZKRWbizG12onP80E"":{""pos"":[13,9,22,27],""score"":[12,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[false,true,true,true],""totScore"":67}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""59"",""ZKRWbizG12onP80E"":""67""}",5900,1690800468531
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""59"",""ZKRWbizG12onP80E"":""72""}",5900,1690800472408
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""59"",""ZKRWbizG12onP80E"":""72""}",5900,1690800473613
server_event,user_turn_completed,game_screen,ludo,5594,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""6"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,11],\""score\"":[0,8,21,36],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":65},\""ZKRWbizG12onP80E\"":{\""pos\"":[18,9,22,27],\""score\"":[17,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[false,true,true,true],\""totScore\"":72}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,11],""score"":[0,8,21,36],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":65},""ZKRWbizG12onP80E"":{""pos"":[18,9,22,27],""score"":[17,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[false,true,true,true],""totScore"":72}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""65"",""ZKRWbizG12onP80E"":""72""}",6500,1690800478002
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""65"",""ZKRWbizG12onP80E"":""72""}",6500,1690800478002
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""65"",""ZKRWbizG12onP80E"":""72""}",6500,1690800479734
server_event,user_turn_completed,game_screen,ludo,4751,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""1"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,12],\""score\"":[0,8,21,37],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":66},\""ZKRWbizG12onP80E\"":{\""pos\"":[18,9,22,27],\""score\"":[17,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[false,true,true,true],\""totScore\"":72}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,12],""score"":[0,8,21,37],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":66},""ZKRWbizG12onP80E"":{""pos"":[18,9,22,27],""score"":[17,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[false,true,true,true],""totScore"":72}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""66"",""ZKRWbizG12onP80E"":""72""}",6600,1690800482753
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""66"",""ZKRWbizG12onP80E"":""73""}",6600,1690800486425
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""66"",""ZKRWbizG12onP80E"":""73""}",6600,1690800487644
server_event,user_turn_completed,game_screen,ludo,4705,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""4"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,16],\""score\"":[0,8,21,41],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":70},\""ZKRWbizG12onP80E\"":{\""pos\"":[19,9,22,27],\""score\"":[18,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[false,true,true,true],\""totScore\"":73}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,16],""score"":[0,8,21,41],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":70},""ZKRWbizG12onP80E"":{""pos"":[19,9,22,27],""score"":[18,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[false,true,true,true],""totScore"":73}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""70"",""ZKRWbizG12onP80E"":""73""}",7000,1690800491130
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""70"",""ZKRWbizG12onP80E"":""76""}",7000,1690800494654
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""70"",""ZKRWbizG12onP80E"":""76""}",7000,1690800496630
server_event,user_turn_completed,game_screen,ludo,5122,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""3"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,19],\""score\"":[0,8,21,44],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":73},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,9,22,27],\""score\"":[21,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":76}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,19],""score"":[0,8,21,44],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":73},""ZKRWbizG12onP80E"":{""pos"":[22,9,22,27],""score"":[21,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":76}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""73"",""ZKRWbizG12onP80E"":""76""}",7300,1690800499776
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""73"",""ZKRWbizG12onP80E"":""87""}",7300,1690800509906
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""73"",""ZKRWbizG12onP80E"":""87""}",7300,1690800510557
server_event,user_turn_completed,game_screen,ludo,3343,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""2"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,48,21],\""score\"":[0,8,21,46],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":75},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,20,22,27],\""score\"":[21,19,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,false,true,true],\""totScore\"":87}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,48,21],""score"":[0,8,21,46],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":75},""ZKRWbizG12onP80E"":{""pos"":[22,20,22,27],""score"":[21,19,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,false,true,true],""totScore"":87}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""75"",""ZKRWbizG12onP80E"":""87""}",7500,1690800513249
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""29"",""ZKRWbizG12onP80E"":""138""}",2900,1690800522068
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""29"",""ZKRWbizG12onP80E"":""138""}",2900,1690800522828
server_event,user_turn_completed,game_screen,ludo,4103,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""3"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,51,27],\""score\"":[0,8,24,0],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,false,true],\""totScore\"":32},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,25,22,27],\""score\"":[21,70,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,false,true,true],\""totScore\"":138}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,51,27],""score"":[0,8,24,0],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,false,true],""totScore"":32},""ZKRWbizG12onP80E"":{""pos"":[22,25,22,27],""score"":[21,70,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,false,true,true],""totScore"":138}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""32"",""ZKRWbizG12onP80E"":""138""}",3200,1690800526171
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""32"",""ZKRWbizG12onP80E"":""141""}",3200,1690800529118
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""32"",""ZKRWbizG12onP80E"":""141""}",3200,1690800530719
server_event,user_turn_completed,game_screen,ludo,6315,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""6"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,5,27],\""score\"":[0,8,30,0],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,false,true],\""totScore\"":38},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,28,22,27],\""score\"":[21,73,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,false,true,true],\""totScore\"":141}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,5,27],""score"":[0,8,30,0],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,false,true],""totScore"":38},""ZKRWbizG12onP80E"":{""pos"":[22,28,22,27],""score"":[21,73,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,false,true,true],""totScore"":141}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""38"",""ZKRWbizG12onP80E"":""141""}",3800,1690800535433
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""38"",""ZKRWbizG12onP80E"":""141""}",3800,1690800535433
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""38"",""ZKRWbizG12onP80E"":""141""}",3800,1690800536915
server_event,user_turn_completed,game_screen,ludo,4902,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""5"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,10,27],\""score\"":[0,8,35,0],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,false,true],\""totScore\"":43},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,28,22,27],\""score\"":[21,73,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,false,true,true],\""totScore\"":141}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,10,27],""score"":[0,8,35,0],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,false,true],""totScore"":43},""ZKRWbizG12onP80E"":{""pos"":[22,28,22,27],""score"":[21,73,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,false,true,true],""totScore"":141}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""43"",""ZKRWbizG12onP80E"":""141""}",4300,1690800540335
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""43"",""ZKRWbizG12onP80E"":""143""}",4300,1690800543768
server_event,game_action,game_screen,ludo,0,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,DICEROLL-DONE,"{""tournament_id"":""ZMeHXVMHxkEJ4530""}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""43"",""ZKRWbizG12onP80E"":""143""}",4300,1690800544702
server_event,user_turn_completed,game_screen,ludo,4728,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""6"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""autoplay"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZL-7jN1zQHsIgi39\"":{\""pos\"":[27,35,16,27],\""score\"":[0,8,41,0],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,false,true],\""totScore\"":49},\""ZKRWbizG12onP80E\"":{\""pos\"":[22,30,22,27],\""score\"":[21,75,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,false,true,true],\""totScore\"":143}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMeHXVMHxkEJ4530""}","{""upd"":{""ZL-7jN1zQHsIgi39"":{""pos"":[27,35,16,27],""score"":[0,8,41,0],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,false,true],""totScore"":49},""ZKRWbizG12onP80E"":{""pos"":[22,30,22,27],""score"":[21,75,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,false,true,true],""totScore"":143}}}",LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""49"",""ZKRWbizG12onP80E"":""143""}",4900,1690800548496
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZL-7jN1zQHsIgi39,"{""ZL-7jN1zQHsIgi39"":""non_vip"",""ZKRWbizG12onP80E"":""non_vip""}",0,,,LUDO-acbda180-353b-463f-b130-e2080214b043,"{""ZL-7jN1zQHsIgi39"":""49"",""ZKRWbizG12onP80E"":""143""}",4900,1690800548496
